user_id,genres,year,Horas jugadas
76561198049795984,Indie-RPG,2011,0
76561198049795984,RPG-Indie,2011,0
76561198049800444,Action-Adventure-Casual-Indie,2014,0
76561198049800444,Action-Adventure-Indie,2014,0
76561198049800444,Action-Adventure-Indie-Strategy,2015,0
76561198049800444,Action-Casual-Indie-Strategy,2014,0
76561198049800444,Action-Free to Play,2013,1
76561198049800444,Adventure-Casual-Indie,2014,0
76561198049800444,Adventure-Indie-Strategy,2012,0
76561198049800444,Casual-Indie-Strategy,2015,0
76561198049800444,Free to Play-Action-Strategy-Indie-Sports,2012,71
76561198049802098,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198049802098,Action-Adventure-Free to Play-Indie,2014,0
76561198049802098,Action-Adventure-Free to Play-Indie-Massively Multiplayer-RPG-Strategy,2014,0
76561198049802098,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,0
76561198049802098,Action-Free to Play-Indie-Sports-Strategy-Early Access,2014,0
76561198049802098,Adventure-Free to Play-Massively Multiplayer-RPG-Simulation,2014,0
76561198049802098,Free to Play-Massively Multiplayer-RPG,2011,0
76561198049802586,Action,2009,6450
76561198049802586,Action,2012,959
76561198049802586,Action-Adventure-Casual-Free to Play-Indie,2017,466
76561198049802586,Action-Adventure-Indie-RPG,2012,1843
76561198049802586,Action-Adventure-Indie-RPG,2015,0
76561198049802586,Action-Free to Play,2013,51562
76561198049802586,Action-Indie,2012,106
76561198049802586,Action-RPG,2012,11543
76561198049809151,Action,2004,91
76561198049809151,Action-Free to Play,2013,0
76561198049809151,Action-Free to Play-Indie,2014,0
76561198049810430,Action-Free to Play,2012,1224
76561198049810430,Action-Free to Play-Massively Multiplayer,2012,0
76561198049833899,Action-Free to Play,2013,0
76561198049843263,Action,2011,5980
76561198049843263,Action-Adventure-Casual-Free to Play-Indie,2017,37
76561198049843263,Action-Casual-Free to Play-Massively Multiplayer,2014,5
76561198049843263,Action-Free to Play,2012,85
76561198049843263,Action-Free to Play-Indie,2011,82
76561198049843263,Action-Free to Play-Indie,2014,54
76561198049843263,Action-Simulation-Strategy,2010,62
76561198049843263,Action-Simulation-Strategy,2013,0
76561198049862105,Action,2008,3600
76561198049862105,Action,2009,1962
76561198049862105,Action-Adventure,2011,767
76561198049901839,Action,2012,6335
76561198049901839,Action-Free to Play,2013,8
76561198049901839,Action-Free to Play-Massively Multiplayer-RPG,2012,369
76561198049901839,Adventure-Free to Play-Massively Multiplayer-RPG,2016,548
76561198049901839,Casual-Free to Play-Massively Multiplayer-RPG,2012,4948
76561198049901839,Free to Play-Massively Multiplayer-RPG,2013,0
76561198049903301,Action-Adventure,2011,70
76561198049905151,Action-RPG,2010,875
76561198049910018,Action-Adventure,2012,3404
76561198049910018,Action-Adventure,2014,0
76561198049910018,Action-Adventure-Casual-Free to Play-Indie,2017,1361
76561198049910018,Action-Free to Play,2013,293
76561198049910018,Action-Free to Play-Indie,2010,25
76561198049910018,Action-Free to Play-Indie,2017,1069
76561198049910018,Action-Free to Play-Massively Multiplayer,2014,2904
76561198049910881,Action,2009,66
76561198049910881,Action-Adventure,2011,1495
76561198049910881,Action-RPG,2010,6351
76561198049910881,Casual-Indie-Simulation-Strategy,2006,92
76561198049910881,Casual-Indie-Simulation-Strategy,2007,0
76561198049910881,Casual-Indie-Simulation-Strategy,2010,0
76561198049910881,Casual-Indie-Simulation-Strategy,2012,0
76561198049910881,Casual-Indie-Simulation-Strategy,2013,0
76561198049910881,RPG,2009,1756
76561198049910881,RPG,2010,253
76561198049910881,Strategy,2006,47
76561198049918192,Action,2008,0
76561198049923478,Strategy,2011,1287
76561198049944063,Action,2012,19
76561198049944063,Action-Free to Play,2012,0
76561198049944063,Action-Free to Play-Indie,2010,399
76561198049949627,Action,2010,1172
76561198049949627,Action,2011,843
76561198049949627,Action,2012,42191
76561198049949627,Action-Adventure-Casual-Free to Play-Indie,2017,182
76561198049949627,Action-Adventure-Casual-Free to Play-Massively Multiplayer-RPG,2014,0
76561198049949627,Action-Adventure-Casual-Free to Play-Massively Multiplayer-RPG,2015,0
76561198049949627,Action-Casual-Free to Play-Indie-Simulation,2015,21
76561198049949627,Action-Free to Play,2013,0
76561198049949627,Action-Free to Play,2015,0
76561198049949627,Action-Free to Play-Indie-Massively Multiplayer,2016,0
76561198049949627,Action-Free to Play-Indie-Massively Multiplayer-RPG,2015,2
76561198049949627,Action-Free to Play-Massively Multiplayer,2014,0
76561198049949627,Action-Free to Play-Massively Multiplayer-Simulation,2013,0
76561198049953971,Action,2012,332
76561198049955757,Action,2009,50
76561198049962044,Action-Adventure,2012,52
76561198049962044,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2012,0
76561198049962044,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,0
76561198049962044,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,0
76561198049962044,Action-Free to Play,2015,4051
76561198049962044,Action-Free to Play-Indie,2011,40
76561198049962044,Action-Free to Play-Indie,2014,4
76561198049962044,Action-RPG,2011,313
76561198049962044,Adventure-Free to Play-Indie,2014,8
76561198049962044,Free to Play-Massively Multiplayer-RPG-Early Access,2016,0
76561198049962044,Free to Play-Simulation-Strategy,2010,3
76561198049962044,Free to Play-Simulation-Strategy,2013,23
76561198049963283,Action-Adventure-Casual-Free to Play-Indie,2017,11
76561198049963283,Action-Adventure-Free to Play-Indie,2014,0
76561198049963283,Free to Play-Simulation,2015,0
76561198049969134,Action,2012,5877
76561198049969134,Action-Adventure-Casual-Free to Play-Indie,2017,5
76561198049969134,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2012,196
76561198049969134,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,54
76561198049969134,Action-Free to Play-Indie,2017,24
76561198049970190,Action,2004,105
76561198049970190,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2013,2254
76561198049970190,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,0
76561198049970190,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2017,407
76561198049970190,Action-Free to Play,2012,1527
76561198049970190,Action-Free to Play,2013,35
76561198049970190,Action-Free to Play,2015,11546
76561198049970190,Action-Indie-Strategy,2012,123
76561198049970190,Action-RPG,2011,18
76561198049970190,Adventure-Indie-RPG-Strategy,2014,465
76561198049970190,Adventure-Indie-RPG-Strategy,2015,4331
76561198049970190,Free to Play-Massively Multiplayer-RPG,2013,67
76561198049970190,Free to Play-RPG-Strategy,2015,98
76561198049970190,Free to Play-Strategy,2015,4958
76561198049970190,Indie-RPG-Strategy,2015,1510
76561198049974570,Action,2012,4057
76561198049976634,Action,2005,0
76561198049976634,Action,2009,1845
76561198049976634,Action,2011,642
76561198049976634,Action,2012,74805
76561198049976634,Action-Adventure,2012,478
76561198049976634,Action-Adventure-Indie-Simulation-Early Access,2014,274
76561198049976634,Action-Free to Play,2013,2010
76561198049976634,Action-Free to Play-Indie,2010,42
76561198049976634,Action-Free to Play-Indie,2014,384
76561198049976634,Action-Free to Play-Massively Multiplayer,2012,0
76561198049976634,Action-Free to Play-Massively Multiplayer-RPG,2012,0
76561198049976634,Action-Indie-Racing-Sports,2015,644
76561198049976634,Action-Indie-Sports,2015,6
76561198049976634,Adventure,2012,813
76561198049976634,Simulation-Strategy,2009,1209
76561198049998567,Action,1995,0
76561198049998567,Action,1997,0
76561198049998567,Action,1998,0
76561198049998567,Action,2000,2
76561198049998567,Action,2003,0
76561198049998567,Action,2004,169
76561198049998567,Action,2005,0
76561198049998567,Action,2009,0
76561198049998567,Action,2010,1
76561198049998567,Action,2012,596
76561198049998567,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,72
76561198049998567,Action-Free to Play-Massively Multiplayer-Simulation-Strategy,2015,32
76561198049998567,Action-Indie,2012,143
76561198049998567,Action-Racing,2008,759
76561198049998567,Action-RPG,2009,22
76561198049998567,Action-Simulation,2002,0
76561198049998567,Action-Strategy,2006,6
76561198049998567,Adventure-RPG,2003,0
76561198049998567,Free to Play-Massively Multiplayer-RPG,2012,8
76561198049998567,Free to Play-Massively Multiplayer-Strategy,2012,13
76561198049998567,Indie-Strategy,2012,902
76561198049998567,Racing,2009,0
76561198049998567,Racing,2010,0
76561198049998567,RPG,2005,0
76561198049998567,RPG-Simulation-Strategy,2014,2326
76561198049998567,RPG-Strategy,2009,0
76561198049998567,RPG-Strategy,2012,0
76561198049998567,Simulation-Strategy,2001,16
76561198049998567,Simulation-Strategy,2002,244
76561198049998567,Simulation-Strategy,2006,4311
76561198049998567,Simulation-Strategy,2009,2045
76561198049998567,Simulation-Strategy,2012,2
76561198049998567,Simulation-Strategy,2014,702
76561198049998567,Strategy,2003,23
76561198049998567,Strategy,2006,412
76561198049998567,Strategy,2007,5
76561198049998567,Strategy,2009,18655
76561198049998567,Strategy,2010,9125
76561198049998567,Strategy,2011,515
76561198049998567,Strategy,2012,18
76561198049998567,Strategy,2013,53104
76561198049998567,Strategy,2015,1696
76561198050002045,Strategy,2013,913
76561198050007292,Action,2012,6951
76561198050007292,Action-Adventure-Casual-Free to Play-Indie,2017,160
76561198050007292,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,0
76561198050007292,Action-Free to Play,2012,9
76561198050007292,Action-Free to Play,2013,0
76561198050007292,Action-Free to Play-Indie,2014,0
76561198050007292,Action-Free to Play-Massively Multiplayer,2014,0
76561198050007292,Action-Free to Play-Massively Multiplayer-RPG,2014,325
76561198050009700,Indie-Simulation-Strategy,2015,1488
76561198050009700,Simulation-Strategy,2009,481
76561198050009700,Strategy,2007,3
76561198050009700,Strategy,2010,12047
76561198050009700,Strategy,2011,11
76561198050009700,Strategy,2013,10
76561198050011724,Action-Adventure,2011,3722
76561198050037643,Action,2000,0
76561198050037643,Action,2004,46
76561198050037643,Action,2009,8938
76561198050037643,Action,2010,4
76561198050037643,Action,2011,60
76561198050037643,Action,2012,432
76561198050037643,Action,2014,188
76561198050037643,Action-Adventure,2013,1847
76561198050037643,Action-Free to Play-Massively Multiplayer,2012,0
76561198050037643,Action-RPG,2008,350
76561198050037643,Action-RPG,2011,1269
76561198050037643,Action-Simulation-Strategy,2010,62
76561198050037643,Action-Simulation-Strategy,2013,1
76561198050037643,RPG,2010,2155
76561198050037643,Simulation-Strategy,2009,1813
76561198050037643,Strategy,2008,25
76561198050037643,Strategy,2009,47
76561198050037643,Strategy,2010,0
76561198050037643,Strategy,2013,3867
76561198050037643,Strategy,2014,767
76561198050043059,Action,2007,47
76561198050043059,Action,2010,540
76561198050043059,Action,2012,682
76561198050043059,Action-Adventure,2011,461
76561198050043059,Action-Adventure-Indie-Strategy,2011,0
76561198050043059,Action-Casual-Indie-Strategy,2011,60
76561198050043059,Action-Indie-RPG-Strategy,2011,778
76561198050043059,Adventure-Indie,2013,46
76561198050055248,Free to Play-Massively Multiplayer-RPG,2015,0
76561198050058130,Action,1998,136
76561198050058130,Action,2005,86
76561198050058130,Action,2007,0
76561198050058130,Action,2009,178
76561198050058130,Action,2011,61
76561198050058130,Action,2012,974
76561198050058130,Action,2013,368
76561198050058130,Action-Adventure,2011,350
76561198050058130,Action-Adventure-Casual-Indie-RPG,2012,242
76561198050058130,Action-Adventure-Free to Play,2015,0
76561198050058130,Action-Adventure-Indie,2003,296
76561198050058130,Action-Adventure-Indie,2010,74
76561198050058130,Action-Adventure-Indie,2014,183
76561198050058130,Action-Adventure-Indie-Simulation-Early Access,2014,474
76561198050058130,Action-Casual-Free to Play-Massively Multiplayer,2014,26
76561198050058130,Action-Free to Play,2012,8
76561198050058130,Action-Free to Play,2015,0
76561198050058130,Action-Free to Play-Early Access,2015,4
76561198050058130,Action-Free to Play-Indie,2014,2
76561198050058130,Action-Free to Play-Indie,2015,7
76561198050058130,Action-Free to Play-Massively Multiplayer,2014,3
76561198050058130,Action-Free to Play-Massively Multiplayer-RPG-Early Access,2015,74
76561198050058130,Action-Indie,2012,272
76561198050058130,Action-Indie,2014,1
76561198050058130,Action-Indie,2015,86
76561198050058130,Action-Indie-Strategy,2014,241
76561198050058130,Adventure,2012,784
76561198050058130,Adventure-Free to Play-Indie-Early Access,2015,3
76561198050058130,Adventure-Indie,2013,83
76561198050058130,Casual-Free to Play-Indie-Simulation-Sports-Strategy,2015,7
76561198050058130,Racing,2009,160
76561198050092222,Action,2004,2007
76561198050092222,Action,2010,13
76561198050092222,Action,2013,438
76561198050096821,Action,2011,6892
76561198050097539,Action,2009,3092
76561198050097539,Action,2012,2116
76561198050097539,Action-Adventure-Indie-RPG,2011,227
76561198050097539,Action-Adventure-Indie-Simulation-Early Access,2014,413
76561198050097539,Action-Indie-Massively Multiplayer-RPG-Simulation,2014,2543
76561198050113256,Action,2000,0
76561198050113256,Action,2004,1
76561198050113256,Action,2009,3005
76561198050113256,Action,2012,439
76561198050113256,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198050113256,Strategy,2009,59
76561198050114816,Action,2009,906
76561198050114816,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198050114816,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2013,239
76561198050114816,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,469
76561198050114816,Action-Free to Play,2012,229
76561198050114816,Action-Free to Play,2013,524
76561198050114816,Action-Free to Play-Indie-Massively Multiplayer,2016,0
76561198050114816,Action-Free to Play-Indie-RPG-Strategy,2017,4370
76561198050114816,Action-Free to Play-Massively Multiplayer-RPG,2012,466
76561198050114816,Action-Indie,2015,10
76561198050114816,Action-Indie-RPG-Strategy,2011,2357
76561198050114816,Action-Indie-Strategy,2012,417
76561198050114816,Adventure-Indie-Strategy,2012,80
76561198050124372,Action,2004,2113
76561198050124372,Action,2009,606
76561198050156029,Action,2009,43
76561198050156029,Action,2010,0
76561198050156029,Action-Adventure-Indie-Massively Multiplayer-RPG,2017,2476
76561198050156029,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,0
76561198050156029,Action-Adventure-Indie-RPG,2011,989
76561198050165874,Action,2009,1903
76561198050169450,Action-Casual-Free to Play-Indie-Strategy,2016,102
76561198050169450,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,13720
76561198050169450,Action-Free to Play-Massively Multiplayer-Simulation,2013,40
76561198050169450,Free to Play-Indie-Strategy,2014,40
76561198050169450,Free to Play-Massively Multiplayer-RPG,2010,504
76561198050172912,Action,2009,830
76561198050172912,Action-Free to Play,2012,0
76561198050172912,Free to Play-Indie-Strategy-Early Access,2015,24
76561198050172912,RPG,2002,1389
76561198050176200,Action,2010,47
76561198050176200,Action,2012,596
76561198050176200,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,260
76561198050176200,Action-Free to Play-Massively Multiplayer,2012,0
76561198050176200,Action-RPG,2011,828
76561198050176200,Indie,2014,0
76561198050176200,Strategy,2013,2466
76561198050176865,Action,2007,171
76561198050194348,Action-Adventure-Casual-Free to Play-Indie,2017,992
76561198050194348,Action-Adventure-Free to Play-Indie,2014,0
76561198050194348,Action-Free to Play-Indie,2011,150
76561198050194348,Action-Free to Play-Indie,2014,243
76561198050194348,Action-Free to Play-Indie,2015,28
76561198050194348,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,1829
76561198050194348,Action-Free to Play-Massively Multiplayer-Simulation,2013,254
76561198050230913,Action,2011,3535
76561198050230913,Action-Adventure-Indie-RPG,2011,371
76561198050230913,Free to Play-Massively Multiplayer-RPG,2009,4206
76561198050230913,Indie-Casual,2011,488
76561198050230913,Indie-RPG-Strategy,2014,1707
76561198050232907,Action-Casual-Indie-Simulation-Strategy,2011,813
76561198050232907,Indie-Casual,2011,3558
76561198050235459,Action,1998,40
76561198050235459,Action,2004,602
76561198050235459,Action,2005,368
76561198050235459,Action,2006,176
76561198050235459,Action,2007,1268
76561198050235459,Action,2009,17248
76561198050235459,Action,2010,880
76561198050235459,Action-Adventure-Indie,2013,203
76561198050235459,Action-Adventure-Indie-RPG,2011,3910
76561198050235459,Action-Free to Play-Indie-Strategy,2006,47
76561198050235459,Action-Indie-Strategy,2012,2795
76561198050235459,Casual-Indie-Simulation-Strategy,2016,765
76561198050235459,Indie-Simulation,2015,484
76561198050235459,Indie-Simulation-Early Access,2015,155
76561198050235459,RPG,2005,623
76561198050236128,Action-Casual-Free to Play-Indie-Simulation-Strategy,2015,27
76561198050236128,Action-Free to Play-Indie,2009,299
76561198050236128,Action-Free to Play-Indie,2017,492
76561198050236128,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,1
76561198050236128,Action-Free to Play-Indie-Strategy,2006,17
76561198050236128,Action-Indie-Racing-Sports,2015,1023
76561198050236128,Free to Play-Indie,2016,34
76561198050237017,Action,2010,0
76561198050237017,Action,2012,161
76561198050237017,Action,2014,0
76561198050237017,Action-Adventure,2011,1471
76561198050237017,Action-Adventure,2012,0
76561198050237017,Action-Adventure-Casual-Indie-RPG,2012,139
76561198050237017,Action-Adventure-RPG,2013,0
76561198050237017,Action-Free to Play,2015,29
76561198050237017,Action-Free to Play-Indie,2010,62
76561198050237017,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,0
76561198050237017,Action-Free to Play-Massively Multiplayer,2012,211
76561198050253486,Action,2012,3489
76561198050263474,Action,2004,190
76561198050263474,Action,2005,93
76561198050263474,Action,2008,282
76561198050263474,Action,2009,590
76561198050263474,Action,2011,80
76561198050263474,Action,2014,0
76561198050263474,Action-Adventure,2012,170
76561198050263474,Action-Adventure-RPG,2011,233
76561198050263474,Action-RPG,2012,271
76561198050263474,Simulation,2011,52
76561198050263474,Simulation-Strategy,2011,1003
76561198050263474,Strategy,2007,43
76561198050263474,Strategy,2009,185
76561198050266990,Action,2009,14082
76561198050266990,Action,2011,769
76561198050266990,Action,2012,17662
76561198050266990,Action-Adventure,2014,2107
76561198050266990,Action-Adventure,2015,3286
76561198050266990,Action-Adventure-Casual-Free to Play-Indie,2017,1383
76561198050266990,Action-Adventure-Indie-RPG,2013,450
76561198050266990,Action-Free to Play,2013,23197
76561198050266990,Action-Free to Play,2015,1373
76561198050266990,Action-Free to Play-Indie,2011,833
76561198050266990,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,3399
76561198050266990,Action-Indie-Strategy,2014,88
76561198050266990,Adventure-Indie-RPG-Simulation,2015,99
76561198050266990,Indie-RPG-Simulation-Early Access,2013,4645
76561198050266990,Indie-RPG-Strategy,2016,595
76561198050298937,Action,2012,31593
76561198050298937,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198050298937,Action-Free to Play,2013,947
76561198050298937,Action-Free to Play-Massively Multiplayer,2014,0
76561198050298937,Strategy,2006,16
76561198050298937,Strategy,2009,1567
76561198050301636,Action-Adventure-Casual-Free to Play-Indie,2017,390
76561198050301636,Action-Free to Play-Indie,2011,2506
76561198050301636,Action-Free to Play-Indie-Massively Multiplayer,2016,21
76561198050301636,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,1121
76561198050301636,Free to Play-Massively Multiplayer-RPG,2011,17
76561198050303869,Action,2004,691
76561198050303869,Action,2006,0
76561198050303869,Action,2007,11
76561198050303869,Action,2011,85
76561198050303869,Action,2012,0
76561198050303869,Action-Adventure,2014,21
76561198050303869,Action-Adventure-Indie-RPG,2013,18
76561198050303869,Action-Adventure-RPG,2014,55
76561198050303869,Action-Free to Play,2015,31
76561198050303869,Action-Free to Play-Massively Multiplayer,2014,23
76561198050303869,Action-RPG,2012,242
76561198050303869,Indie-Simulation-Early Access,2015,320
76561198050303869,Indie-Strategy,2015,92
76561198050303869,RPG,2009,23
76561198050303869,RPG,2010,89
76561198050303869,RPG-Simulation-Strategy,2015,486
76561198050306127,Action,2009,1147
76561198050306127,Action-Adventure-Indie-RPG,2011,15861
76561198050345655,Action,2007,0
76561198050345655,Action-Adventure,2008,0
76561198050345655,Action-Adventure,2011,0
76561198050346046,Action-Strategy,2006,2260
76561198050346046,Simulation-Strategy,2015,1220
76561198050346046,Strategy,2009,234
76561198050350707,Action,2011,68
76561198050350707,Action-Adventure-Casual-Free to Play-Indie,2017,471
76561198050350707,Action-Free to Play,2013,381
76561198050350707,Action-Free to Play-Indie,2017,6
76561198050358552,Action,2010,357
76561198050358552,Action,2012,1397
76561198050358552,Action-Adventure-Casual-Indie,2014,822
76561198050358552,Action-Adventure-Casual-Indie-RPG,2012,365
76561198050358552,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,38906
76561198050358552,Action-Indie-Simulation,2015,787
76561198050358552,Action-Simulation,2013,2157
76561198050375231,Action-Adventure,2015,26
76561198050375231,Action-Adventure-Casual-Free to Play-Indie,2017,994
76561198050375231,Action-Adventure-Casual-Free to Play-Indie-Early Access,2015,10
76561198050375231,Action-Adventure-Indie-RPG,2011,424
76561198050375231,Action-Adventure-Indie-RPG-Strategy,2016,4
76561198050375231,Action-Casual-Free to Play,2016,0
76561198050375231,Action-Casual-Free to Play-Indie,1999,14
76561198050375231,Action-Casual-Free to Play-Indie-Simulation,2015,0
76561198050375231,Action-Casual-Free to Play-Massively Multiplayer,2014,12
76561198050375231,Action-Free to Play,2015,0
76561198050375231,Action-Free to Play-Early Access,2015,5
76561198050375231,Action-Free to Play-Indie,2017,232
76561198050375231,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,586
76561198050375231,Action-Free to Play-Indie-Massively Multiplayer-RPG-Simulation,2017,155
76561198050375231,Action-Free to Play-Indie-RPG-Strategy,2017,7
76561198050375231,Action-Free to Play-Massively Multiplayer-RPG-Early Access,2015,0
76561198050375231,Action-Free to Play-Massively Multiplayer-Simulation,2013,11
76561198050375231,Action-Free to Play-Strategy,2016,6
76561198050375231,Action-Indie-Strategy,2012,123
76561198050375231,Adventure-Indie,2011,11
76561198050375231,Casual-Free to Play-Indie,2015,27
76561198050375231,Free to Play-Simulation,2015,26
76561198050375231,Indie,2013,34
76561198050375231,Simulation-Strategy,2011,0
76561198050396475,Action,2009,861
76561198050399101,Action,2009,102
76561198050399101,Action,2011,0
76561198050399101,Action,2012,18563
76561198050399101,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2013,425
76561198050399101,Action-Adventure-Free to Play-RPG-Simulation,2015,2
76561198050399101,Action-Adventure-Indie-Massively Multiplayer-RPG,2017,372
76561198050399101,Action-Adventure-Indie-Massively Multiplayer-RPG-Strategy,2017,0
76561198050399101,Action-Casual-Free to Play-Massively Multiplayer,2014,42
76561198050399101,Action-Free to Play-Indie-Massively Multiplayer,2016,0
76561198050399101,Action-Free to Play-Indie-Massively Multiplayer-RPG,2015,17
76561198050399101,Action-Free to Play-Massively Multiplayer,2012,1475
76561198050399101,Adventure-Casual-Free to Play-Indie-RPG-Simulation,2015,71
76561198050399101,Casual-Free to Play-Indie,2015,156
76561198050399101,Casual-Free to Play-Massively Multiplayer-RPG,2012,766
76561198050399101,Free to Play-Massively Multiplayer-RPG,2015,867
76561198050404561,Action,2008,72
76561198050404561,Action,2012,246
76561198050404561,Action-Adventure-Indie-RPG,2011,1030
76561198050404561,Action-Free to Play-Indie-Strategy,2012,746
76561198050404561,Action-Indie,2012,926
76561198050411102,Action,2009,0
76561198050411102,Action,2012,1798
76561198050411102,Action,2014,0
76561198050411102,Action-Adventure-Casual-Free to Play-Indie,2017,748
76561198050411102,Action-Adventure-Indie,2010,0
76561198050411102,Action-Adventure-Indie-RPG,2011,13
76561198050411102,Action-Free to Play-Indie,2011,73
76561198050411102,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,362
76561198050411102,Casual-Indie-Simulation,2014,207
76561198050447707,Action,2011,2818
76561198050447707,Action,2012,19610
76561198050447707,Action-Adventure-Casual-Free to Play-Indie,2017,0
76561198050447707,Action-Adventure-Free to Play-Simulation-Sports,2014,0
76561198050447707,Action-Casual-Free to Play-Massively Multiplayer,2014,0
76561198050447707,Action-Free to Play-Indie-Massively Multiplayer,2016,0
76561198050450115,Action,2005,1
76561198050450115,Action,2012,19051
76561198050450115,Action-Free to Play,2013,0
76561198050450115,Action-Free to Play-Indie,2014,0
76561198050450115,Action-Free to Play-Indie-Massively Multiplayer-RPG,2012,0
76561198050450115,Action-Indie,2016,1681
76561198050450115,Action-Indie-Simulation,2014,34
76561198050450115,Action-Indie-Sports,2014,328
76561198050450115,Casual-Free to Play-Massively Multiplayer-RPG,2012,0
76561198050462234,Action,2004,8
76561198050462234,Action,2009,51
76561198050462234,Action,2010,893
76561198050462234,Action,2012,272
76561198050462234,Action-Adventure,2010,754
76561198050462234,Action-Adventure,2012,594
76561198050462234,Action-Adventure,2013,4989
76561198050462234,Action-RPG,2012,55
76561198050465428,Action,2009,5304
76561198050465428,Action,2012,9786
76561198050465428,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2013,0
76561198050465428,Action-Free to Play,2013,0
76561198050465428,Action-Free to Play,2015,8
76561198050465428,Action-Free to Play-Massively Multiplayer,2012,222
76561198050465428,Casual-Free to Play-Massively Multiplayer-RPG,2012,88
76561198050465428,Free to Play-Massively Multiplayer-RPG,2013,0
76561198050473826,Action-Free to Play-Massively Multiplayer,2012,193
76561198050493391,Action,2012,38
76561198050493391,Action-Adventure-Casual-RPG,2010,0
76561198050493391,Free to Play-Strategy,2015,153
76561198050494223,Action,2009,55
76561198050494223,Action-Adventure,2010,58
76561198050494223,Action-Adventure-Indie-RPG,2011,14124
76561198050494223,Action-Free to Play-Indie,2011,0
76561198050494223,Action-Free to Play-Indie,2014,0
76561198050494223,Action-Indie,2011,1
76561198050494223,Action-Indie-RPG,2006,48
76561198050494223,Action-Simulation,2009,0
76561198050494223,Indie,2011,29
76561198050494223,Racing,2009,6095
76561198050494223,Simulation,2008,1369
76561198050494223,Simulation,2009,2058
76561198050494223,Simulation,2011,56
76561198050494223,Simulation,2013,11162
76561198050494223,Simulation,2015,852
76561198050494223,Simulation-Strategy,2003,27367
76561198050494223,Simulation-Strategy,2015,14320
76561198050494223,Strategy,2009,359
76561198050501065,Action,2002,0
76561198050501065,Action,2003,2
76561198050501065,Action,2005,120
76561198050501065,Action,2010,74
76561198050501065,Action-Indie-Massively Multiplayer-Early Access,2013,31011
76561198050501065,Action-Simulation-Strategy,2010,1
76561198050501065,Action-Simulation-Strategy,2013,2492
76561198050501065,Casual-Free to Play-Indie-Simulation-Sports-Strategy,2015,15
76561198050501065,Indie-Simulation,2016,1286
76561198050501065,Simulation-Strategy,2015,5455
76561198050501065,Strategy,2013,1749
76561198050502764,Action,2000,0
76561198050502764,Action,2004,11205
76561198050502764,Action,2012,87482
76561198050502764,Action,2014,6719
76561198050502764,Action-Adventure-Casual-Free to Play-Indie,2017,2821
76561198050502764,Action-Adventure-Casual-Free to Play-Massively Multiplayer-RPG,2015,26340
76561198050502764,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2015,0
76561198050502764,Action-Adventure-Free to Play-Massively Multiplayer-RPG,2016,1
76561198050502764,Action-Adventure-Indie-Massively Multiplayer-RPG-Early Access,2013,4510
76561198050502764,Action-Adventure-Massively Multiplayer-Early Access,2016,1713
76561198050502764,Action-Adventure-RPG,2011,59
76561198050502764,Action-Free to Play-Indie,2017,1124
76561198050502764,Action-Free to Play-Strategy,2017,24
76561198050502764,Action-Indie-Strategy,2014,0
76561198050502764,Free to Play-Massively Multiplayer-RPG,2016,6414
76561198050502764,Utilities,2006,3445
76561198050507061,Free to Play-Simulation,2013,50
76561198050544151,Action-Indie-Strategy,2013,4577
76561198050547019,Action,2000,3
76561198050547019,Action,2001,371
76561198050547019,Action,2004,8395
76561198050547019,Action,2005,472
76561198050547019,Action,2006,257
76561198050547019,Action,2007,462
76561198050547019,Action,2009,52
76561198050547019,Action,2010,369
76561198050547019,Action,2011,12
76561198050547019,Action,2012,14556
76561198050547019,Action,2013,45
